ID	Labels
9769	Anger
12455	Neutral
11517	Joy
11057	Fear
11973	Neutral
8008	Fear
9905	Anger
7539	Joy
7100	Anger
7543	Neutral
9978	Joy
11464	Joy
11540	Neutral
12464	Sadness
12701	Neutral
12365	Joy
9453	Joy
12566	Sadness
7871	Joy
10994	Neutral
10195	Joy
10312	Joy
11652	Neutral
8832	Joy
7403	Neutral
12330	Neutral
7113	Joy
10384	Anger
6812	Neutral
9954	Fear
6935	Joy
7260	Anger
12781	Joy
9886	Sadness
11766	Joy
10637	Sadness
12095	Neutral
9500	Neutral
6673	Anger
11342	Joy
7025	Neutral
11310	Anger
10353	Neutral
7078	Neutral
7794	Anger
12542	Neutral
10879	Anger
11770	Neutral
7927	Fear
8912	Sadness
10677	Neutral
11800	Joy
7734	Anger
7055	Anger
8046	Anger
7482	Anger
6659	Joy
7126	Sadness
7122	Neutral
12339	Joy
10046	Neutral
8045	Neutral
9674	Fear
9227	Neutral
9058	Joy
8833	Anger
8417	Neutral
11552	Sadness
10139	Joy
10385	Neutral
8702	Anger
11052	Neutral
8080	Anger
8338	Neutral
6745	Anger
12004	Joy
9230	Anger
11845	Neutral
10579	Joy
10660	Joy
9425	Neutral
10873	Joy
9016	Neutral
8490	Joy
11233	Neutral
10715	Neutral
8656	Joy
10558	Joy
7746	Sadness
11732	Anger
12508	Joy
8139	Anger
9296	Neutral
12480	Neutral
9127	Anger
8293	Joy
12304	Joy
1023	Neutral
347	Sadness
581	Joy
237	Love
507	Sadness
123	Anger
965	Sadness
619	Anger
234	Neutral
1198	Sadness
1184	Neutral
804	Joy
963	Joy
488	Sadness
303	Fear
1069	Anger
1101	Joy
761	Neutral
137	Anger
893	Joy
210	Anger
971	Joy
1309	Anger
975	Joy
899	Anger
958	Joy
1132	Love
255	Joy
201	Joy
1324	Joy
39	Neutral
700	Fear
828	Neutral
1181	Sadness
895	Sadness
268	Joy
1268	Joy
515	Anger
1045	Anger
493	Neutral
960	Sadness
577	Neutral
727	Fear
433	Neutral
287	Neutral
969	Anger
44	Neutral
1002	Anger
1039	Sadness
1007	Sadness
409	Neutral
1089	Anger
462	Neutral
1276	Anger
428	Love
863	Joy
1119	Joy
988	Neutral
712	Neutral
455	Anger
1162	Joy
1102	Neutral
85	Anger
901	Anger
737	Neutral
53	Neutral
478	Love
156	Anger
914	Love
80	Fear
657	Neutral
1163	Anger
70	Neutral
1287	Love
336	Love
1079	Love
315	Sadness
441	Anger
1091	Neutral
540	Sadness
1092	Anger
1059	Anger
1182	Anger
1117	Neutral
222	Joy
1011	Neutral
629	Neutral
984	Sadness
1258	Love
978	Neutral
954	Sadness
844	Joy
1157	Joy
650	Joy
144	Anger
529	Love
607	Neutral
203	Anger
1246	Neutral
325	Neutral
505	Neutral
150	Anger
622	Anger
96	Sadness
951	Fear
805	Anger
1015	Anger
927	Joy
831	Fear
180	Anger
1197	Neutral
93	Neutral
1085	Joy
520	Joy
874	Anger
1057	Anger
375	Neutral
1	Joy
832	Neutral
1289	Anger
587	Anger
826	Sadness
970	Neutral
125	Love
882	Sadness
212	Neutral
976	Joy
240	Fear
1081	Joy
542	Joy
23	Sadness
401	Anger
501	Neutral
711	Fear
436	Sadness
807	Anger
987	Neutral
549	Fear
853	Joy
204	Joy
1109	Neutral
908	Sadness
86	Anger
38	Neutral
1227	Joy
871	Anger
338	Neutral
100	Fear
1291	Neutral
208	Anger
87	Neutral
1022	Sadness
223	Love
249	Joy
1106	Neutral
185	Anger
89	Fear
652	Neutral
926	Joy
585	Anger
1256	Anger
676	Sadness
442	Anger
364	Joy
1000	Anger
945	Fear
332	Joy
948	Love
4	Sadness
8	Neutral
792	Anger
1172	Anger
1230	Anger
856	Anger
1166	Joy
1236	Sadness
643	Neutral
890	Fear
647	Joy
554	Anger
270	Sadness
445	Neutral
135	Love
182	Neutral
1019	Anger
678	Anger
519	Joy
1146	Neutral
443	Love
318	Anger
71	Neutral
994	Neutral
624	Neutral
1005	Anger
377	Anger
97	Joy
1061	Anger
486	Anger
833	Sadness
725	Anger
339	Anger
247	Neutral
130	Anger
256	Anger
525	Joy
132	Anger
1088	Anger
49	Neutral
763	Anger
1290	Joy
40	Joy
1229	Sadness
1158	Neutral
1264	Anger
218	Joy
250	Fear
115	Anger
1242	Anger
759	Neutral
309	Anger
539	Anger
238	Neutral
902	Anger
190	Anger
1232	Sadness
1021	Joy
2	Neutral
88	Neutral
171	Anger
148	Anger
251	Anger
1025	Joy
574	Joy
411	Sadness
521	Joy
670	Joy
1161	Joy
573	Neutral
1179	Joy
601	Anger
896	Love
934	Neutral
932	Anger
54	Joy
786	Sadness
565	Anger
1075	Joy
421	Love
1222	Anger
473	Joy
19	Anger
221	Neutral
110	Neutral
430	Neutral
116	Anger
563	Neutral
181	Joy
1026	Anger
593	Fear
467	Joy
937	Anger
175	Neutral
820	Neutral
63	Joy
1111	Sadness
46	Anger
668	Neutral
1036	Joy
77	Love
947	Anger
43	Neutral
765	Neutral
615	Love
226	Anger
33	Sadness
215	Anger
1300	Joy
1321	Anger
1220	Joy
679	Anger
41	Anger
560	Joy
1150	Joy
1196	Anger
6	Joy
10	Joy
911	Anger
12	Love
1260	Anger
83	Neutral
1168	Anger
161	Anger
94	Neutral
1004	Neutral
824	Joy
721	Anger
84	Fear
214	Anger
1303	Fear
846	Neutral
1239	Neutral
397	Sadness
524	Joy
302	Neutral
346	Joy
3	Love
447	Joy
840	Anger
239	Anger
802	Sadness
611	Anger
1195	Anger
429	Joy
811	Anger
620	Joy
1238	Neutral
690	Anger
1118	Anger
216	Sadness
879	Neutral
266	Anger
31	Neutral
1003	Anger
883	Neutral
781	Joy
511	Neutral
311	Anger
616	Fear
65	Neutral
1134	Joy
822	Sadness
991	Fear
547	Neutral
464	Neutral
1028	Joy
341	Joy
1154	Anger
1191	Anger
1189	Sadness
458	Neutral
1203	Joy
834	Love
330	Joy
671	Neutral
167	Neutral
1072	Sadness
275	Anger
264	Anger
1010	Love
1040	Neutral
1149	Love
491	Joy
910	Sadness
427	Anger
536	Anger
931	Joy
771	Neutral
1241	Joy
60	Anger
982	Fear
159	Anger
415	Love
1247	Joy
1294	Neutral
422	Anger
710	Joy
999	Joy
47	Sadness
228	Joy
1173	Anger
1200	Anger
398	Joy
403	Joy
124	Joy
514	Anger
297	Joy
121	Sadness
114	Anger
702	Neutral
1176	Neutral
1097	Anger
817	Neutral
912	Anger
369	Fear
1096	Anger
395	Anger
880	Anger
839	Anger
872	Fear
72	Anger
735	Anger
13	Joy
532	Joy
545	Anger
523	Joy
164	Joy
1199	Fear
265	Anger
176	Neutral
57	Fear
860	Anger
1205	Joy
1216	Anger
1065	Joy
537	Joy
99	Sadness
117	Neutral
306	Anger
878	Neutral
709	Sadness
572	Sadness
1283	Love
773	Joy
206	Joy
567	Joy
199	Anger
392	Fear
105	Neutral
885	Neutral
1249	Anger
813	Anger
837	Anger
0	Joy
136	Anger
142	Fear
1178	Neutral
120	Anger
632	Joy
289	Sadness
750	Neutral
555	Joy
823	Anger
1137	Joy
1224	Joy
1104	Anger
1143	Neutral
388	Neutral
1266	Sadness
1009	Joy
179	Joy
1194	Neutral
308	Sadness
358	Joy
1049	Neutral
836	Sadness
655	Neutral
614	Anger
933	Joy
981	Joy
437	Neutral
27	Neutral
106	Neutral
1058	Love
400	Fear
858	Joy
408	Anger
513	Neutral
723	Neutral
617	Joy
1235	Neutral
1138	Anger
453	Neutral
310	Neutral
1281	Love
419	Neutral
366	Anger
692	Anger
461	Anger
659	Anger
1622	Neutral
1879	Joy
2674	Neutral
2686	Anger
2718	Anger
1775	Neutral
1777	Neutral
1613	Sadness
2864	Sadness
3165	Anger
2337	Joy
2741	Neutral
2225	Anger
3220	Love
3275	Neutral
1998	Joy
3271	Neutral
2321	Anger
3126	Sadness
3060	Love
2733	Neutral
3196	Sadness
2331	Anger
2938	Love
1360	Neutral
3097	Love
2175	Joy
1459	Joy
1474	Love
1997	Sadness
1851	Neutral
2355	Love
1844	Anger
3226	Neutral
1736	Joy
2859	Anger
2448	Anger
2038	Anger
2727	Fear
2145	Joy
1554	Anger
1899	Anger
2104	Fear
3048	Neutral
2542	Neutral
3162	Sadness
1843	Anger
1723	Joy
2317	Sadness
3039	Neutral
1376	Neutral
2177	Anger
2586	Anger
3256	Joy
2037	Anger
2961	Love
2931	Neutral
2563	Neutral
1395	Fear
2127	Love
2454	Anger
1619	Sadness
3288	Anger
2709	Neutral
1381	Anger
2021	Anger
1468	Fear
2946	Anger
3258	Anger
1850	Anger
1849	Anger
2969	Fear
1845	Love
1331	Fear
2763	Fear
2865	Neutral
2062	Neutral
2964	Neutral
2469	Sadness
1852	Anger
2100	Anger
2872	Anger
3024	Neutral
1929	Joy
2307	Anger
2041	Neutral
2767	Fear
2315	Sadness
1986	Anger
3030	Anger
2731	Anger
1521	Fear
2629	Joy
1461	Neutral
1702	Sadness
2551	Anger
1634	Anger
1946	Sadness
2034	Neutral
1846	Joy
2326	Neutral
1773	Neutral
1443	Neutral
2224	Joy
2468	Joy
1592	Neutral
1980	Anger
1637	Fear
2124	Neutral
2252	Neutral
3053	Anger
3031	Joy
1654	Anger
2901	Anger
1957	Sadness
2545	Joy
1838	Sadness
2611	Anger
1375	Neutral
3151	Love
1488	Anger
1686	Anger
1863	Anger
2011	Anger
2353	Fear
1363	Anger
1462	Neutral
1628	Anger
3303	Anger
1524	Neutral
3115	Neutral
3019	Joy
2659	Anger
1738	Neutral
2921	Sadness
3269	Anger
1355	Joy
3136	Joy
2854	Neutral
1442	Sadness
1605	Anger
1780	Neutral
3285	Anger
3005	Sadness
2387	Joy
2099	Fear
2309	Anger
2507	Neutral
1638	Joy
2810	Anger
1755	Anger
1433	Neutral
3233	Anger
2833	Anger
3246	Anger
2096	Anger
1684	Anger
2644	Anger
2097	Joy
1555	Joy
3150	Joy
1348	Love
1801	Sadness
2219	Sadness
2541	Anger
1645	Sadness
2000	Joy
1564	Neutral
2881	Joy
2508	Anger
1725	Joy
2756	Fear
2241	Joy
1911	Anger
3265	Anger
2570	Sadness
3255	Fear
1354	Anger
2498	Neutral
2055	Anger
2944	Anger
1945	Anger
2877	Sadness
2566	Neutral
2196	Anger
1414	Anger
1903	Sadness
1697	Sadness
3273	Anger
2493	Anger
2404	Sadness
1924	Joy
1600	Anger
3235	Sadness
2788	Sadness
3245	Joy 
2339	Neutral
1545	Fear
2562	Fear
1882	Joy
1566	Anger
2600	Love
3122	Fear
2163	Sadness
1915	Joy
2379	Joy
2494	Fear
1671	Neutral
2928	Anger
3319	Fear
3237	Neutral
2004	Anger
1491	Anger
2157	Anger
2636	Anger
1933	Joy
2536	Neutral
3194	Anger
1571	Anger
2244	Neutral
2059	Anger
1549	Joy
3263	Anger
2456	Anger
3055	Sadness
1678	Fear
3315	Neutral
1541	Anger
1840	Sadness
2459	Anger
2141	Anger
2435	Love
2966	Joy
1525	Anger
2951	Fear
3240	Joy
1644	Anger
1344	Anger
2663	Sadness
2621	Anger
2323	Sadness
3146	Anger
1500	Neutral
2645	Fear
1774	Anger
2308	Neutral
2005	Joy
1754	Anger
1358	Fear
2588	Sadness
2172	Anger
2516	Joy
2544	Anger
2410	Neutral
1726	Fear
2824	Joy
2480	Anger
2669	Fear
2949	Anger
2623	Neutral
2375	Joy
2202	Fear
2502	Anger
2746	Anger
2247	Joy
3327	Love
1975	Anger
2452	Anger
2548	Anger
2876	Anger
2118	Love
2457	Joy
2426	Joy
3075	Fear
1581	Joy
1907	Anger
1685	Anger
2897	Joy
2291	Anger
2535	Neutral
2050	Fear
1829	Anger
2268	Joy
3119	Anger
1374	Joy
3289	Sadness
1332	Anger
1609	Sadness
2896	Anger
1958	Sadness
2417	Joy
2670	Neutral
2153	Joy
1642	Love
3149	Fear
3187	Anger
2496	Sadness
2149	Anger
1719	Anger
3168	Neutral
2198	Anger
1703	Neutral
1951	Anger
2907	Anger
2446	Joy
3229	Anger
3002	Anger
1396	Love
2882	Anger
2510	Anger
3250	Fear
2275	Neutral
2057	Anger
3015	Anger
2466	Neutral
2461	Sadness
2165	Neutral
2940	Neutral
2002	Neutral
3300	Neutral
2517	Anger
1501	Sadness
1649	Anger
2113	Joy
2208	Fear
3291	Anger
2232	Joy
2262	Joy
1906	Anger
3045	Anger
1402	Neutral
2120	Joy
1696	Fear
2738	Joy
1626	Anger
2989	Anger
1420	Joy
1452	Anger
2312	Joy
3101	Neutral
3228	Neutral
2233	Anger
2667	Fear
2815	Anger
1858	Anger
2775	Joy
1842	Anger
2905	Anger
1408	Anger
2085	Anger
2213	Joy
2481	Joy
1940	Joy
1932	Neutral
2996	Joy
2334	Neutral
2512	Anger
1507	Neutral
2691	Anger
2283	Anger
1952	Anger
1888	Joy
3208	Anger
2343	Anger
2017	Anger
3184	Sadness
2619	Joy
2261	Anger
2953	Sadness
2651	Neutral
2297	Joy
1538	Joy
1523	Joy
2030	Neutral
2716	Joy
2398	Joy
2388	Fear
2925	Anger
3096	Anger
1591	Neutral
2625	Joy
1560	Anger
2558	Sadness
3309	Anger
1963	Anger
1865	Neutral
3074	Joy
1839	Fear
2176	Neutral
3236	Neutral
2834	Anger
2419	Anger
2142	Fear
2254	Joy
1918	Anger
3006	Anger
2722	Love
2918	Neutral
2340	Neutral
3218	Fear
2364	Anger
1943	Joy
1892	Anger
2908	Joy
2067	Joy
2822	Neutral
3109	Anger
1416	Anger
2373	Neutral
1550	Anger
2806	Neutral
3064	Sadness
1481	Fear
2613	Anger
3121	Anger
2136	Neutral
1602	Joy
3314	Anger
1985	Anger
2336	Neutral
3157	Sadness
1533	Anger
1553	Joy
3274	Neutral
2204	Neutral
2183	Joy
2758	Fear
3092	Love
1646	Anger
2134	Anger
3257	Anger
1887	Sadness
1981	Anger
1446	Joy
1611	Anger
1495	Joy
2571	Neutral
2771	Anger
2676	Anger
2935	Anger
2463	Fear
2685	Anger
3326	Love
3206	Neutral
2993	Joy
2427	Neutral
1548	Love
3016	Neutral
1328	Fear
1928	Neutral
2533	Neutral
2302	Neutral
1458	Anger
2960	Love
3004	Anger
3173	Neutral
1942	Anger
2487	Neutral
1546	Neutral
2761	Anger
2369	Sadness
2411	Anger
1544	Anger
3211	Anger
2554	Anger
2031	Anger
2325	Anger
2802	Neutral
2673	Sadness
2125	Anger
1869	Neutral
2649	Anger
1699	Neutral
1860	Joy
2987	Joy
1826	Joy
2501	Anger
1522	Anger
1347	Neutral
2998	Anger
1597	Anger
2857	Anger
1617	Neutral
1762	Anger
3295	Neutral
1589	Joy
2271	Anger
2152	Neutral
3804	Neutral
3996	Neutral
3824	Anger
3944	Joy
3520	Neutral
3600	Neutral
3857	Anger
3644	Anger
3556	Joy
4042	Anger
3353	Neutral
3685	Anger
3550	Joy
3961	Neutral
3464	Joy
3698	Neutral
3739	Joy
3680	Anger
3336	Joy
3471	Neutral
3771	Neutral
3755	Sadness
4068	Neutral
3557	Fear
3825	Joy
3691	Neutral
4025	Neutral
4061	Sadness
3706	Anger
3364	Joy
3872	Joy
4015	Joy
3724	Joy
3393	Joy
3404	Neutral
3387	Joy
3618	Sadness
3794	Joy
3673	Neutral
3584	Anger
3637	Joy
3435	Anger
3379	Neutral
3646	Neutral
3628	Neutral
3654	Neutral
3726	Joy
3481	Sadness
3588	Sadness
3759	Love
3805	Love
3498	Neutral
3540	Neutral
3930	Joy
3610	Neutral
3821	Neutral
3623	Sadness
3431	Anger
3793	Anger
3553	Fear
3358	Neutral
3574	Anger
4040	Joy
4022	Anger
3757	Anger
3722	Fear
3795	Neutral
3784	Neutral
3562	Love
4080	Fear
3482	Anger
3489	Neutral
3910	Joy
3592	Neutral
3613	Anger
4078	Neutral
3624	Joy
3573	Neutral
3713	Neutral
4011	Neutral
3405	Neutral
3571	Neutral
3988	Anger
3749	Joy
3587	Joy
3604	Anger
4050	Anger
3753	Neutral
3958	Joy
3813	Neutral
3647	Joy
3668	Neutral
3769	Neutral
3862	Sadness
3873	Joy
3907	Fear
3970	Joy
3887	Neutral
3609	Neutral
3968	Neutral
3541	Joy
3960	Anger
3429	Joy
3745	Joy
3892	Joy
4081	Love
3995	Fear
3508	Love
3440	Fear
3368	Neutral
3638	Joy
3365	Neutral
3812	Joy
4065	Anger
3621	Joy
3362	Anger
3788	Neutral
3929	Anger
3523	Anger
3565	Neutral
3875	Joy
3762	Sadness
3674	Neutral
3723	Neutral
3877	Fear
3693	Neutral
3558	Anger
3719	Neutral
3526	Neutral
3576	Neutral
3809	Anger
3982	Anger
3455	Anger
3409	Joy
3819	Neutral
3750	Joy
3510	Joy
3830	Neutral
3914	Neutral
3453	Neutral
3858	Neutral
3419	Anger
3829	Joy
3582	Joy
3866	Anger
3754	Sadness
4049	Joy
3861	Anger
3742	Neutral
3758	Sadness
3661	Anger
3475	Anger
3738	Fear
3939	Joy
4002	Fear
3928	Neutral
3743	Anger
3953	Anger
3919	Anger
3418	Sadness
3548	Neutral
3962	Anger
3993	Anger
3602	Anger
3665	Neutral
3517	Neutral
4069	Anger
4077	Sadness
3729	Neutral
3925	Anger
3490	Neutral
3980	Joy
3468	Anger
3888	Neutral
3949	Joy
4047	Neutral
4057	Anger
3799	Neutral
3497	Neutral
4000	Sadness
3448	Neutral
3462	Joy
3598	Neutral
3411	Neutral
3400	Neutral
3361	Joy
3516	Fear
3575	Joy
3703	Anger
3926	Neutral
4076	Fear
4056	Neutral
3342	Joy
3414	Neutral
3897	Neutral
3337	Anger
3871	Neutral
3965	Fear
3937	Fear
3417	Anger
3333	Fear
3499	Joy
3511	Sadness
3538	Joy
3544	Neutral
3578	Anger
3386	Fear
3432	Sadness
3416	Anger
3859	Anger
3383	Neutral
3886	Sadness
3662	Fear
3975	Anger
4039	Joy
3923	Neutral
3395	Joy
3433	Neutral
3459	Anger
3443	Neutral
3341	Fear
3504	Anger
3905	Joy
3851	Joy
3648	Anger
3843	Sadness
3477	Sadness
3860	Neutral
3401	Anger
3328	Neutral
3595	Neutral
3434	Sadness
3978	Neutral
3848	Neutral
3423	Joy
3969	Neutral
3701	Sadness
3334	Anger
4006	Neutral
3885	Joy
3677	Neutral
3773	Joy
3619	Anger
4033	Neutral
4063	Anger
3763	Fear
4029	Joy
3484	Sadness
3456	Anger
3349	Joy
3922	Neutral
3951	Anger
3441	Neutral
3630	Neutral
3932	Fear
3747	Joy
3589	Neutral
3878	Neutral
3725	Anger
3338	Anger
3898	Neutral
3551	Love
3554	Anger
3682	Anger
3442	Neutral
3803	Neutral
3976	Anger
3889	Anger
3837	Neutral
4052	Joy
4020	Sadness
3590	Joy
3950	Anger
3492	Neutral
3552	Anger
3658	Neutral
4021	Anger
3639	Anger
3542	Joy
3893	Fear
3964	Joy
3679	Neutral
3864	Anger
3335	Neutral
3811	Joy
3424	Anger
3849	Love
3989	Joy
3460	Anger
3480	Joy
3761	Neutral
3427	Neutral
3452	Sadness
3605	Neutral
4060	Love
3981	Anger
4004	Anger
3716	Joy
3539	Anger
3967	Neutral
3833	Joy
4055	Neutral
3625	Anger
3785	Anger
3534	Fear
3461	Anger
4062	Anger
3531	Fear
3402	Fear
3568	Neutral
3827	Anger
3530	Love
3376	Joy
3537	Neutral
4044	Neutral
3352	Joy
3653	Anger
4075	Joy
3835	Joy
3699	Anger
4079	Neutral
3617	Sadness
4072	Sadness
3360	Joy
3407	Anger
4014	Anger
3714	Anger
3420	Fear
4005	Anger
3777	Neutral
3855	Fear
4053	Joy
3671	Joy
4028	Anger
3670	Neutral
3469	Joy
3458	Neutral
3781	Fear
3987	Love
4003	Neutral
3992	Neutral
3667	Joy
3863	Joy
3437	Neutral
3415	Joy
3908	Neutral 
3474	Fear
4016	Neutral
3921	Anger
3577	Neutral
4018	Anger
3770	Joy
3847	Neutral
3902	Anger
3832	Joy
3509	Anger
3428	Sadness
3913	Joy
4054	Anger
3581	Neutral
3936	Anger
3916	Neutral
3465	Neutral
3330	Anger
3488	Anger
3345	Joy
3834	Joy
3894	Joy
4031	Anger
3678	Joy
3940	Anger
3569	Joy
3546	Joy
4051	Neutral
3985	Neutral
3339	Fear
3764	Anger
3615	Anger
3941	Neutral
3934	Neutral
3385	Joy
3370	Joy
3810	Sadness
3688	Neutral
3594	Anger
3735	Anger
4071	Neutral
4012	Sadness
3727	Anger
3532	Joy
3990	Neutral
3350	Neutral
3512	Neutral
3676	Sadness
3366	Neutral
3956	Joy
3751	Fear
3890	Joy
3496	Neutral
3912	Anger
3728	Anger
3756	Neutral
3931	Anger
3690	Anger
3533	Joy
3733	Joy
3683	Sadness
3891	Joy
3955	Neutral
3507	Joy
3374	Anger
3973	Joy
3521	Neutral
3732	Anger
3346	Anger
3373	Neutral
3746	Neutral
3351	Fear
3901	Anger
3760	Neutral
3620	Sadness
3363	Neutral
3398	Anger
3566	Joy
3709	Neutral
3355	Anger
3657	Neutral
3622	Neutral
4067	Anger
3816	Anger
3669	Fear
3838	Neutral
3483	Anger
3500	Joy
3983	Joy
3868	Joy
3874	Fear
3954	Neutral
3596	Anger
3340	Anger
3503	Sadness
3797	Anger
3473	Anger
3501	Anger
3884	Neutral
3450	Joy
3466	Anger
3633	Joy
4008	Joy
3529	Sadness
3543	Neutral
3817	Neutral
3854	Neutral
3715	Joy
3413	Anger
4001	Neutral
3689	Fear
4030	Neutral
3882	Anger
3798	Joy
3775	Anger
3972	Neutral
3702	Neutral
3399	Anger
3823	Neutral
4059	Love
4913	Neutral
4659	Neutral
5835	Joy
4362	Sadness
4318	Neutral
6304	Joy
6265	Joy
4667	Love
4280	Joy
6004	Neutral
4207	Neutral
6493	Joy
5558	Joy
5795	Sadness
4855	Sadness
5533	Joy
5577	Neutral
5987	Anger
6101	Joy
6019	Anger
4254	Joy
4127	Anger
6459	Joy
5564	Joy
5522	Joy
5392	Anger
4367	Joy
5481	Neutral
5440	Love
4508	Anger
5778	Neutral
5158	Sadness
5471	Neutral
5075	Joy
5255	Neutral
5739	Anger
5962	Fear
4133	Anger
5133	Neutral
5287	Anger
5662	Neutral
4154	Neutral
4460	Neutral
6462	Sadness
5370	Joy
5206	Joy
5570	Fear
6058	Anger
6571	Sadness
4370	Joy
4436	Anger
6562	Joy
4620	Fear
4140	Joy
4174	Joy
5283	Anger
5994	Anger
5264	Joy
5969	Neutral
4292	Neutral
4130	Fear
5945	Anger
6031	Anger
6107	Neutral
5871	Fear
6187	Neutral
4121	Joy
5926	Neutral
5173	Sadness
4156	Love
5547	Anger
4483	Neutral
5773	Sadness
5236	Anger
6097	Joy
4521	Love
4608	Sadness
6300	Anger
4873	Joy
5878	Sadness
5989	Joy
5448	Anger
5295	Anger
4178	Love
5061	Neutral
4372	Anger
4135	Fear
5852	Joy
6576	Fear
6106	Joy
6419	Anger
4691	Anger
5125	Sadness
4289	Sadness
4757	Anger
5626	Sadness
4942	Sadness
6341	Anger
6307	Love
5770	Joy
4635	Sadness
5095	Anger
5765	Love
4172	Anger
6008	Love
5097	Anger
6481	Neutral
5937	Joy
6059	Sadness
5521	Sadness
4925	Sadness
5956	Sadness
5503	Joy
4863	Sadness
5830	Fear
5490	Sadness
5709	Love
5614	Sadness
5018	Sadness
5885	Love
4629	Joy
4580	Neutral
5379	Joy
5976	Joy
5682	Fear
4726	Joy
6334	Neutral
4688	Neutral
5307	Anger
5641	Sadness
5761	Joy
5832	Sadness
6010	Anger
5231	Joy
4909	Neutral
4426	Neutral
6305	Joy
6317	Sadness
6554	Neutral
4563	Neutral
6151	Neutral
6025	Love
6179	Anger
4343	Sadness
5030	Anger
5460	Neutral
5862	Anger
4905	Joy
5644	Love
4987	Fear
5949	Anger
4269	Anger
5317	Neutral
5698	Neutral
4654	Anger
6198	Love
4736	Sadness
4305	Joy
5444	Joy
5070	Joy
6111	Sadness
5040	Joy
5566	Sadness
4666	Anger
6035	Joy
5050	Neutral
4200	Joy
6253	Joy
5380	Joy
4261	Sadness
4416	Anger
5942	Joy
5894	Joy
4490	Joy
6054	Anger
4234	Anger
6411	Neutral
5675	Joy
4138	Neutral
4681	Sadness
4938	Love
5781	Joy
6039	Sadness
6532	Anger
5397	Sadness
5122	Sadness
4096	Sadness
6243	Sadness
4547	Joy
6120	Joy
4417	Love
6355	Anger
4665	Joy
5013	Anger
4204	Love
4985	Joy
4275	Neutral
6422	Neutral
4262	Anger
5716	Neutral
4104	Sadness
5758	Sadness
4790	Joy
5510	Fear
4089	Neutral
5132	Sadness
5393	Neutral
6273	Neutral
6268	Fear
4899	Neutral
5200	Neutral
6577	Sadness
5300	Anger
4761	Anger
5213	Sadness
5936	Sadness
5955	Joy
4937	Joy
5465	Joy
6322	Joy
5561	Sadness
5873	Love
5148	Fear
4173	Neutral
4593	Sadness
5645	Joy
6454	Anger
4513	Sadness
4447	Joy
5484	Anger
5114	Neutral
5024	Joy
5589	Neutral
6230	Joy
6024	Neutral
5998	Anger
4142	Anger
5775	Anger
4558	Joy
4759	Joy
5151	Sadness
5973	Fear
4333	Joy
5500	Anger
6351	Anger
5604	Joy
4617	Sadness
6328	Joy
6291	Joy
5274	Sadness
5635	Love
6227	Sadness
5383	Neutral
6467	Anger
5128	Anger
6203	Sadness
4973	Sadness
4332	Joy
6129	Anger
4477	Anger
5372	Sadness
4551	Anger
6548	Anger
5915	Anger
4695	Joy
6271	Joy
6144	Neutral
5667	Love
6119	Neutral
5849	Anger
4503	Joy
5576	Anger
5799	Anger
6312	Neutral
5540	Joy
5815	Neutral
4646	Neutral
4722	Anger
5413	Fear
5415	Neutral
4389	Fear
6544	Love
5848	Fear
4685	Anger
4839	Fear
6382	Fear
5453	Joy
5349	Joy
6348	Neutral
4536	Joy
5385	Joy
6497	Love
4226	Sadness
4197	Sadness
5456	Joy
